Nr,Name,Email,Telefon,Web
1648,Ingenieurgesellschaft Seidel mbH,ig.seidel.ma@gmail.com,(0621) 71 41 99 10,https://www.gelbeseiten.de/gsbiz/2c9b17f3-9d10-4633-8dc1-d9a95944aae4
1649,WERDER BAU Bremen GmbH,mein@werder.team,(0421) 43 77 30 57,https://www.gelbeseiten.de/gsbiz/f20c81c0-13fd-4fef-b834-4d5e4f4fc6f5
1650,Herbert Bachmaier Hochbau GmbH,fa.bachmaier@t-online.de,(08631) 9 14 87,https://www.gelbeseiten.de/gsbiz/3cd15f11-5fe5-445e-a69c-e0f02287b45a
1651,Ingenieurgesellschaft Hochbau GbR,info@ig-hochbau.de,none,https://www.gelbeseiten.de/gsbiz/49319e9a-60f3-4a2c-a70d-225e397fe593
1652,HSG Hochbau- und Sanierungsgesellschaft mbH,info@hsg-bau.de,(089) 89 14 64-0,https://www.gelbeseiten.de/gsbiz/e9c7fc57-66dc-45de-9ee6-a37a7dad5ccd
1653,Kleißl Ludwig,buero@kleissl.de,(08681) 5 83,https://www.gelbeseiten.de/gsbiz/30906f3a-7d1b-437d-904a-379d425d870a
1654,Rathaus Gauting,info@gauting.de,(089) 8 93 37-0,https://www.gelbeseiten.de/gsbiz/711bfa83-c67d-48bb-ac19-246bd413a364
1655,Hansen H.-P. Dipl.-Ing. Architekt,info@hk-architekten.de,(04102) 5 30 60,https://www.gelbeseiten.de/gsbiz/0504d37b-cdae-4413-9e97-3ac3651ec8b9
1656,Thun Diedrich Hoch- und Tiefbau,tt@d-thun-hochbau.de,(04121) 7 10 42,https://www.gelbeseiten.de/gsbiz/434cf521-ce49-466c-b6ab-d77eff39ba7a
1657,K & K Ingenieurgesellschaft mbH,info@kuk-ing.de,(04337) 9 19 21 02,https://www.gelbeseiten.de/gsbiz/0c6c2f40-ef7c-4564-9024-42e84e9336d0
1658,Ingenieurbüro Hochbau u. Haustechnik Ibh,info@ibh-bensch.de,(03447) 50 26 68,https://www.gelbeseiten.de/gsbiz/0d5067e5-c335-4d76-a861-e255452f1fa0
1659,Assos Bau GmbH & Co. KG,info@assos-bau.de,0176 62 89 69 84,https://www.gelbeseiten.de/gsbiz/c3dd730d-1487-4d00-8aa7-1a7bc4913484
1660,stefanbudde-siegel Unternehmensgruppe,stefanbuddesiegel@gmail.com,(0209) 8 83 36 01,https://www.gelbeseiten.de/gsbiz/794ed09d-3f7d-4f22-807e-40115ef2feca
1661,Planungsbüro für Hochbau Dr. Becher,alexander.becher@t-online.de,(03643) 51 85 00,https://www.gelbeseiten.de/gsbiz/f08b2a9d-fcb9-4652-97be-d3354514d824
1662,Schiwek Gisela Kranvermietung,info@schiwek-krane.de,(02351) 36 50-50,https://www.gelbeseiten.de/gsbiz/681f8de5-2989-4bbb-8ed0-43196c5ef138
1663,ROTHICON Füllmann Schemmann Beratungs GbR,ts@rothicon.de,(02597) 4 21 13 67,https://www.gelbeseiten.de/gsbiz/9bea561e-a0da-4913-b731-5b628edfa8e4
1664,Landwehr & Partner Architekten & Ingenieure,architekten@landwehr-partner.de,(04271) 9 36 00,https://www.gelbeseiten.de/gsbiz/51f213b3-3bd3-4195-b007-5565fb0c2a7f
1665,Planungs- und Ingenieurbüro Hennig,Mathias.hennig@ibh-niesky.de,(03588) 22 29 10,https://www.gelbeseiten.de/gsbiz/92be3262-4d96-49b9-8cef-3fa686c911d5
1666,Anderka GmbH,info@anderka-bau-gmbh.de,(08072) 5 75,https://www.gelbeseiten.de/gsbiz/120a0380-5a30-41e2-8034-4920577b0f9f
1667,Bauzentrum Mayer GmbH & Co. KG,info@bauzentrum-mayer.de,(0841) 95 44-0,https://www.gelbeseiten.de/gsbiz/a839ac0d-1eba-4130-a981-7a69f71f64c8
1668,Bauzentrum Mayer GmbH & Co. KG,info@bauzentrum-mayer.de,(0841) 95 44-0,https://www.gelbeseiten.de/gsbiz/a839ac0d-1eba-4130-a981-7a69f71f64c8
1669,Bauzentrum Mayer GmbH & Co. KG,info@bauzentrum-mayer.de,(0841) 95 44-0,https://www.gelbeseiten.de/gsbiz/a839ac0d-1eba-4130-a981-7a69f71f64c8
1670,Bauzentrum Mayer GmbH & Co. KG,info@bauzentrum-mayer.de,(0841) 95 44-0,https://www.gelbeseiten.de/gsbiz/a839ac0d-1eba-4130-a981-7a69f71f64c8
1671,Bauzentrum Mayer GmbH & Co. KG,info@bauzentrum-mayer.de,(0841) 95 44-0,https://www.gelbeseiten.de/gsbiz/a839ac0d-1eba-4130-a981-7a69f71f64c8
1672,Bauzentrum Mayer GmbH & Co. KG,info@bauzentrum-mayer.de,(0841) 95 44-0,https://www.gelbeseiten.de/gsbiz/a839ac0d-1eba-4130-a981-7a69f71f64c8
1673,Ed ZÜBLIN AG Direktion Hochbau Bayern,muenchen@zueblin.de,(089) 36 05 55 30,https://www.gelbeseiten.de/gsbiz/653b4ad4-ef7b-4863-a02b-d53ed3c9501c
1674,Bausachverständiger Arne Schlundt,abschlundt@aol.com,(036204) 5 26 70,https://www.gelbeseiten.de/gsbiz/112209ff-741b-4c4a-b14b-bf8c7b1dca5a
1675,Bleicher,Bleicher.bauunternehmen@web.de,(0176) 98 10 21 62,https://www.gelbeseiten.de/gsbiz/bfb6e359-29d6-4c6d-a594-d26801bc0b5f
1676,DAG Bauunternehmung GmbH,mail@dagbau.de,(03628) 58 46 42,https://www.gelbeseiten.de/gsbiz/ce3e8f1a-051f-478a-8953-7428521cefdf
1677,GKZ Bau GmbH & Co. KG,info@gkz-bau.de,(03621) 2 26 99 20,https://www.gelbeseiten.de/gsbiz/aaf4007d-0779-4bf1-ae7f-0a2d7b6978d3
1678,Probst Walter,walter@probst-bedachungen.de,(089) 89 91 66-0,https://www.gelbeseiten.de/gsbiz/9b6ef79b-16a4-45a2-9333-c68c540c5a56
1679,wettig architektur + ingenieurgesellschaft mbH,service@wettig-plus.de,(03644) 50 34-0,https://www.gelbeseiten.de/gsbiz/05c34d14-7fe3-44c8-9096-39eabc0e87ad
1680,Adolf Bördner Hoch- und Tiefbau GmbH & Co. KG,info@boerdner-bau.de,(06471) 26 59,https://www.gelbeseiten.de/gsbiz/fdb9b7ab-0215-450d-968a-ac025b58dd0e
1681,Richter Stefan GmbH & Co. KG,rs-kranbetrieb@gmx.de,(08141) 1 54 54,https://www.gelbeseiten.de/gsbiz/8a4f044d-2efd-449b-8d94-96c0d7e3ab7b
1682,Seidl Josef Baugeschäft GmbH,seidl.moosham@t-online.de,(08176) 17 80,https://www.gelbeseiten.de/gsbiz/22315c58-6161-4c71-a12a-2b9c55b488d9
1683,Röhr Bau,k.roehr-bau@t-online.de,(03629) 48 69,https://www.gelbeseiten.de/gsbiz/18aea852-c7f0-4dec-88ca-2f66c8fad6cb
1684,Röhr,k.roehr-bau@t-online.de,none,https://www.gelbeseiten.de/gsbiz/157d0655-c987-4c82-a473-8fe8a942c8e8
1685,Launée Thomas Dipl.-Ing. Planungsbüro für Hochbau,gmbh@launee.de,(089) 89 30 84 60,https://www.gelbeseiten.de/gsbiz/3145477c-b4bd-4678-bf29-17f2b377f8ab
1686,Andreas Graetz Bau GmbH,info@graetzbau.de,(07345) 12 13 76,https://www.gelbeseiten.de/gsbiz/f908eb62-bf6d-4eb9-89c7-73a454834e94
1687,Bauunternehmen E. Mayr GmbH,info@mayr-bauunternehmen.de,(08232) 9 63 90,https://www.gelbeseiten.de/gsbiz/f3dbffd7-2682-47a5-88ed-7c4bd3b3ab13
1688,Erhard Josef,info@Erhard-Bauunternehmen.de,(08867) 4 40,https://www.gelbeseiten.de/gsbiz/96f24373-ebe7-412b-8996-010fb0523289
1689,Erhard Josef,info@Erhard-Bauunternehmen.de,none,https://www.gelbeseiten.de/gsbiz/ff1cd820-dd91-483f-8c31-52b86f3ba4ca
1690,"Spöck Michael, Stefanie",info@spoeck-samerberg.de,(08032) 84 20,https://www.gelbeseiten.de/gsbiz/a485df41-80e7-4faf-a73b-42ce6a64ff81
1691,Assner Hermann GmbH & Co. KG,info@assner.de,(08191) 9 40 86-0,https://www.gelbeseiten.de/gsbiz/45b47adf-c126-4390-92cd-8ec75bf85a25
1692,Spöck Michael,info@spoeck-samerberg.de,none,https://www.gelbeseiten.de/gsbiz/85387aa2-59e4-4816-8162-9011d70ef616
1693,Bau & Ausbau GmbH Zahna,info@zahnabau.de,(034924) 2 02 35,https://www.gelbeseiten.de/gsbiz/d4d9ea38-6cda-4c80-b411-b3f38aaab23b
1694,Bauunternehmung Gregor Kreutterer GmbH,gregor.kreutterer@t-online.de,(08158) 92 28 44,https://www.gelbeseiten.de/gsbiz/c2de8c90-ddce-4e86-a190-d7e9c4f2b966
1695,P. Schwarzenberger,info@p-schwarzenberger.de,(08042) 50 39 29-0,https://www.gelbeseiten.de/gsbiz/241bd988-9208-4b04-808c-035ae671dd6a
1696,Vermessungsbüro GeoPlus,vermessung@geoplus.info,(08191) 4 28 77 94,https://www.gelbeseiten.de/gsbiz/9e399cf7-55e1-4865-9c2d-9fee65232df8
1697,Bausachverstand Kaiser,info@bausachverstand-kaiser.de,(04535) 4 55 80 08,https://www.gelbeseiten.de/gsbiz/e467a4c9-a40f-407c-abd9-31aaf1ab55d6
1698,Bauunternehmung Hermann Rolf,info@rolf-bau.com,(08042) 50 01-0,https://www.gelbeseiten.de/gsbiz/f7bf03de-6df3-456b-b126-8ad0066b14ef
1699,Bergmeister Josef e.K. Bauunternehmen u. Kranverleih,info@bergmeister-bau.de,(08841) 10 56,https://www.gelbeseiten.de/gsbiz/1feff3ab-8bc0-4041-aae4-7f9181c8de02
1700,Schmölzl Gebr. GmbH & Co. KG,firma@schmoelzl.de,(08651) 70 09-0,https://www.gelbeseiten.de/gsbiz/208581c0-8bb1-4956-a1a9-dc3af20911c0
1701,vgs InGeo GmbH,vgs@vgs-ing.de,(0361) 7 89 34-0,https://www.gelbeseiten.de/gsbiz/571f6a94-f20d-4ebc-8a97-eda8d729cda9
1702,AR-RO Bau GmbH,ar-ro.bau@t-online.de,(036628) 6 26 30,https://www.gelbeseiten.de/gsbiz/e4656c5c-93a4-467d-9cf6-32188e2e8c33
1703,Baubetrieb Steinhäußer Inh. Bernd Steinhäußer,info@baubetrieb-steinhaeusser.de,(036608) 25 19,https://www.gelbeseiten.de/gsbiz/b32144f9-c7b5-4714-963b-03d5feef5189
1704,Baumgart Baubetrieb,info@bb-jena.de,(03641) 37 53-0,https://www.gelbeseiten.de/gsbiz/eb7cfd22-db93-46f5-9070-b2e4bbf4bb90
1705,Blase Bau GmbH,blase-bau@t-online.de,(03661) 4 21 54,https://www.gelbeseiten.de/gsbiz/c6a7db8d-ea08-4593-80f0-12cee740733c
1706,Brunetti Alois Bauunternehmungs e.K.,bau@ab-brunetti.de,(08141) 40 08 94-0,https://www.gelbeseiten.de/gsbiz/fb4f0e0a-7c03-4a41-88a1-9a3e6c58aab8
1707,Gassner,info@gassner-bau.de,none,https://www.gelbeseiten.de/gsbiz/1ca90abd-1756-4b9a-8725-b1200b2f3d75
1708,Kaspar Huber GmbH,info@kaspar-huber.de,(08093) 30 02 85,https://www.gelbeseiten.de/gsbiz/957c9907-a387-4a75-a78d-e2bed33f9ef7
1709,Siebert Ingenieurbüro für Bauwesen Dipl.-Ing.,mail@ib-siebert.com,(089) 62 81 79 95,https://www.gelbeseiten.de/gsbiz/f9168e77-9ce7-4b46-8b7e-794a1d06aaf7
1710,SWIETELSKY Baugesellschaft m.b.H.,traunstein@swietelsky.de,(0861) 9 89 64-0,https://www.gelbeseiten.de/gsbiz/7129007f-7980-4d24-a405-a32a168cc987
1711,Thomas Hermann GmbH,hzeiner@web.de,none,https://www.gelbeseiten.de/gsbiz/aa53a24d-e2f9-4870-a6ec-901f5169b210
1712,Wetterau-Bau Hoch- & Tiefbau GmbH,info@wetterau-bau.de,(03691) 20 37 21,https://www.gelbeseiten.de/gsbiz/574f428e-043a-4f4b-8e1a-2c850ea39849
1713,Wetterau-Bau Hoch- & Tiefbau GmbH,info@wetterau-bau.de,none,https://www.gelbeseiten.de/gsbiz/574f428e-043a-4f4b-8e1a-2c850ea39849
1714,Neufeld & Partner Bau GbR Meisterbetrieb Baubetrieb für Hochbau,info@neufeld-und-partner.de,(05742) 70 29 42,https://www.gelbeseiten.de/gsbiz/d44d1cf0-67ab-4730-93eb-75322ca3a8e8
1715,BauAss Köpf,baugeschaeft@bauass-koepf.de,(08364) 98 48 70,https://www.gelbeseiten.de/gsbiz/99f87783-bf29-4891-88f7-1d198edc2b52
1716,BAUEN+LEBEN team baucenter  GmbH & Co. KG,iserlohn@bauenundleben.com,(02374) 50 18 40,https://www.gelbeseiten.de/gsbiz/a697c47b-7947-4429-a946-d6e08550bee5
1717,D. Gehlen Bau GmbH,info@gehlen-bau.de,(02485) 4 74,https://www.gelbeseiten.de/gsbiz/ed469662-e40a-4751-afce-d652ec567c8b
1718,Hansen Bau GmbH,info@hansenbau-ac.de,(02407) 91 85 91,https://www.gelbeseiten.de/gsbiz/4ad6797f-cab6-4719-bae1-b66736e81c2b
1719,K + B Hoch- u. Tiefbau GmbH,u.kutschera.hoch@gmail.com,(036691) 23 95 40,https://www.gelbeseiten.de/gsbiz/f147daed-220e-4e84-a60f-da7cd3dda1dc
1720,I.D.V. Isolier- und Dämmstoff- Vertriebs-GmbH (Ndl. Hochbau),info@idv.de,(02361) 30 94 90,https://www.gelbeseiten.de/gsbiz/d8c35691-dfb3-4a6a-b7e4-b07d4099fe18
1721,ISOnell Nellessen GmbH,info@isonell.de,(02821) 7 77 50,https://www.gelbeseiten.de/gsbiz/26bd01d9-f824-4066-b44e-5cee07cdce13
1722,3B Architecture,info@3barchitecture.com,(0541) 67 36 94 98,https://www.gelbeseiten.de/gsbiz/820be186-a1da-486d-beab-14a9c149adc6
1723,Architekturbüro Wieck & Partner,info@ab-wieck.de,(03876) 79 11 90,https://www.gelbeseiten.de/gsbiz/bafb9b50-7574-4556-904e-d9187e48e822
1724,B. Wassermann,info@bauwass.de,(0831) 8 35 86,https://www.gelbeseiten.de/gsbiz/60bca263-f098-4dd8-9a57-600bf07c3e1e
1725,Bauunternehmen Heider Anton,heider-bauunternehmen@t-online.de,(09090) 9 62 44 45,https://www.gelbeseiten.de/gsbiz/2552f0ea-9dbe-44f7-822e-6245e9947071
1726,Heinrich Strünker Bauunternehmung GmbH,info@struenker.de,(02202) 1 88 60,https://www.gelbeseiten.de/gsbiz/b0083a31-c457-45cd-840d-48f40fbae827
1727,B+M Verputz GmbH,info@binder-bauunternehmen.de,(09421) 91 34 11,https://www.gelbeseiten.de/gsbiz/257e7b2f-2f90-4120-bf80-54dd898585b6
1728,Bauunternehmung Hermanns GmbH,info@bau-hermanns.de,(02423) 22 05,https://www.gelbeseiten.de/gsbiz/301e433b-6fe9-4179-a226-afd4d1b2d0ee
1729,Eigner Bauunternehmung GmbH,info@eigner-bau.com,(09081) 8 09 60,https://www.gelbeseiten.de/gsbiz/3b7b9f46-35c5-4a1c-85f8-248e9247034d
1730,Schumacher Hoß Ingenieure,info@derstatiker.de,(02222) 9 79 81 70,https://www.gelbeseiten.de/gsbiz/2412817b-b277-4903-95f0-3ed286b5f765
1731,Wiegel Bau,richard.wiegel@wiegelbau.de,(09823) 15 21,https://www.gelbeseiten.de/gsbiz/980f9ece-41a9-4281-b914-ab294609d9d4
1732,Müller GmbH & Co. KG,Info@hoch-tiefbau-mueller.de,(02486) 13 24,https://www.gelbeseiten.de/gsbiz/dda6e8b2-7266-4905-853e-e7915df57fa4
1733,Eisenflechterei Krasniqi,krasniqi14@web.de,0176 41 09 55 55,https://www.gelbeseiten.de/gsbiz/7fbc8205-da67-4e11-8df9-29bfe151c797
1734,Ingenieurbüro Dipl.-Ing. Jens Drescher,info@drescher-statik.de,(0345) 20 84 45 04,https://www.gelbeseiten.de/gsbiz/00627ec2-590b-4d72-80c5-7a344868e1ba
1735,Hilmer Wohn- und Gewerbebau GmbH,hilmer@hilmer-bau.de,(09422) 22 85,https://www.gelbeseiten.de/gsbiz/b7dbf75f-4ec1-4a9e-b9e0-c77cd9f3f94d
1736,Jessen Adrian,info@zimmerei-jessen.de,0162 8 69 03 39,https://www.gelbeseiten.de/gsbiz/d033fc31-4ba6-4e58-837c-b8033e62e823
1737,Josef Wolfsbauer,info@josef-wolfsbauer.de,(08083) 6 69,https://www.gelbeseiten.de/gsbiz/40fcfa81-b489-45bb-af42-b76f191e0db6
1738,Team24 Wohnbau GmbH,info@team24-wohnbau.de,(0341) 26 57 31 30,https://www.gelbeseiten.de/gsbiz/35c321b6-ba06-4f17-9b37-6d1282ed9781
1739,DERCADZEICHNER,info@dercadzeichner.eu,(04203) 7 00 26 02,https://www.gelbeseiten.de/gsbiz/6dc2957e-d910-4c1c-991a-10a6c623fb57
1740,Goldland-Baudienstleistungen,info@goldhand-baudienstleistungen.de,0162 5 63 02 06,https://www.gelbeseiten.de/gsbiz/aa571b6e-b725-4f5e-9fa5-6f47a19fc4d2
1741,Schlüter Bedachungen GmbH,schlueter.bedachungen@ewetel.net,(04443) 96 11 96,https://www.gelbeseiten.de/gsbiz/101c45ec-13b1-45bd-8e88-ded6ba4af56b
1742,Thomas Wolf GmbH,info@bauunternehmen-tw.de,(08031) 2 20 43 42,https://www.gelbeseiten.de/gsbiz/ee2e5c87-3ae7-485b-a0ef-d95b14a743b3
1743,Fritz Baustoffe GmbH & Co. KG,f.mayer@fritz-baustoffe.de,(08051) 9 65 54-0,https://www.gelbeseiten.de/gsbiz/4989cc56-aa6e-4cf3-a360-d7b9f0774696
1744,Holzner Baugesellschaft mbH,info@hans-holzner.de,(08031) 39 01-0,https://www.gelbeseiten.de/gsbiz/4e3b5b82-d5f7-418c-a8a2-ca58589e52ee
1745,Anderl Helmut Baugeschäft GmbH,info@anderl-bau.de,none,https://www.gelbeseiten.de/gsbiz/7d476998-d71d-42c3-8cb9-733470b16134
1746,Anderl Helmut Baugeschäft GmbH,info@anderl-bau.de,(08061) 85 87,https://www.gelbeseiten.de/gsbiz/7d476998-d71d-42c3-8cb9-733470b16134
1747,Michael Häusler Bau GmbH,info@haeusler-bau.de,(08053) 20 98 56,https://www.gelbeseiten.de/gsbiz/a0ee75aa-ddb1-4377-a90c-3c245a07791f
1748,Michael Häusler Bau GmbH,info@haeusler-bau.de,(0170) 3 47 64 22,https://www.gelbeseiten.de/gsbiz/da8a04a3-26ad-40a9-b163-3b522cbef469
1749,kmg Architekten und Ingenieure Kablitz-Meinel-Guderian PartG mbB,info@kmg-arch-ing.de,(03491) 4 94 96 22,https://www.gelbeseiten.de/gsbiz/c760a54c-fead-4fca-a2df-c536d43bb5c9
1750,Müller Bau GmbH,info@mueller-bau-hd.de,(06221) 6 49 15-0,https://www.gelbeseiten.de/gsbiz/d13df3ec-b38d-42ba-99bc-6dc1df429e78
1751,"THA Fachhandel für Tief-, Hoch- und Ausbau GmbH",urbich@tha-fachhandel.de,(036200) 6 04 81,https://www.gelbeseiten.de/gsbiz/9baef38a-3933-4ea1-b985-f884815ee482
1752,A&O-Steigtechnik GmbH,Info@AundO-Steigtechnik.de,(08803) 90 09 50-0,https://www.gelbeseiten.de/gsbiz/49866534-1cbb-4e63-90d4-c10e2b293134
1753,Agil Baustoffmarkt GmbH,zisternen@gmx.de,(03601) 83 45-0,https://www.gelbeseiten.de/gsbiz/b25388cb-5639-4bd0-a37c-46f3a94bcc7b
1754,Baustoff Union GmbH & Co. KG Trockenbaufachhandel,info@baustoff-union.de,(089) 1 30 66-0,https://www.gelbeseiten.de/gsbiz/3b5f5988-c437-4ac2-a5c7-7dd88aed880f
1755,Stadt Penzberg,julia.katterbach@penzberg.de,(08856) 8 13-0,https://www.gelbeseiten.de/gsbiz/a0fca1aa-b078-4b15-adbf-cbc25238bd7f
1756,Werner & Hahnheiser GbR,bauunternehmen.werner@web.de,(04471) 70 94 67,https://www.gelbeseiten.de/gsbiz/1c803271-1406-45ba-ad7a-17d816438d43
1757,Aicher Max Bau GmbH & Co. KG,mail@max-aicher.de,(08654) 4 66-0,https://www.gelbeseiten.de/gsbiz/1e3e76da-efef-4b50-b4a7-f709229519c3
1758,Frommwieser Baugeschäft GmbH,info@frommwieser.com,(08051) 10 41,https://www.gelbeseiten.de/gsbiz/15323f74-1eef-4130-b86e-3fa1b202e8e2
1759,Halbinger Simon Bauunternehmen GmbH,info@halbinger-bau.de,(08764) 6 44,https://www.gelbeseiten.de/gsbiz/23ef55e4-d208-4a3f-b457-b4be0f4cc4e7
1760,heinz pflüger partner architekten GmbH,info@heinzpfluegerpartner.de,(08761) 39 89 59-0,https://www.gelbeseiten.de/gsbiz/dc8cd267-c639-49c8-920b-64fde59070b7
1761,Killenberg Bau GmbH,info@killenberg-bau.de,(0361) 4 20 41-0,https://www.gelbeseiten.de/gsbiz/75965b4a-63cf-4b70-a71a-7545e262c85b
1762,Max Aicher GmbH & Co. KG,mail@max-aicher.de,(08654) 4 91-0,https://www.gelbeseiten.de/gsbiz/c09f8bc1-49b0-4fd3-a3c5-56ba9efd9ac9
1763,Ostermaier + Pittrich GmbH & Co. Bauunternehmen KG,ostermaier-pittrich@t-online.de,(08143) 78-0,https://www.gelbeseiten.de/gsbiz/ebfe15bb-7b70-4636-9d4d-5e1795f4e28c
1764,Szeredy Martin GmbH und Ko KG,baumeister@szeredy.net,(08031) 4 08 42 18,https://www.gelbeseiten.de/gsbiz/72e20348-c370-4db7-a331-e1a1c048d9c0
1765,"TG Bau GmbH, Rohbau",info@tgbau-weimar.de,(0173) 6 48 72 58,https://www.gelbeseiten.de/gsbiz/1609b03c-7b46-49de-b46e-cedf799b8be6
1766,Tief - Wasser & Erdbau GmbH,info@twe-uder.de,(036083) 4 82-0,https://www.gelbeseiten.de/gsbiz/fbbffa17-afeb-4891-b4c4-addd77a3715e
1767,WipflerPlan,info@wipflerplan.de,(08441) 50 46-0,https://www.gelbeseiten.de/gsbiz/aba4e0fa-ba6f-4dba-95e0-884d74e676a3
1768,Architekturbüro Pfaffenberger + Schleich + Walther,kontakt@psw-architektur.de,(08841) 61 11-0,https://www.gelbeseiten.de/gsbiz/0e3594b2-8de3-45e3-a5c7-0f477d0d0dbb
1769,arri-architekten,arri-architekten@gmx.de,(01520) 1 79 14 83,https://www.gelbeseiten.de/gsbiz/627b63f0-c67f-459f-90fb-e9544c4c2d38
1770,Baugeschäft Frommwieser GmbH,info@frommwieser.com,(08051) 96 59 11-0,https://www.gelbeseiten.de/gsbiz/2a24ae19-10ac-4574-bb0b-e726437bda8b
1771,Bauwaren Mahler GmbH & Co. KG,strejcek@mahler.de,(08243) 96 95-0,https://www.gelbeseiten.de/gsbiz/bf7efa74-d937-4575-89bb-46cfe6de7bce
1772,Binder Alfons GmbH & Co. Bauunternehmungs KG,info@binder-bauunternehmung.de,(08638) 9 83 97-0,https://www.gelbeseiten.de/gsbiz/d4ccd838-ec52-4fe2-beea-90b0ca94ac4a
1773,"Ebeling, Günter GmbH",baugeschaeft-ebeling@teleos-web.de,(05221) 6 22 67,https://www.gelbeseiten.de/gsbiz/56a5bcbc-a414-4669-b236-a9d7804f7356
1774,Fritz Baustoffe GmbH & Co.KG Niederlassung Weilheim,K.Bensmann@fritz-baustoffe.de,(0881) 92 45 13-0,https://www.gelbeseiten.de/gsbiz/c9229797-2d27-4e3d-a30b-cf1aac8c5bf7
1775,Greenteam Gartengestaltung,info@greenteam-garten.de,(08161) 14 01 81,https://www.gelbeseiten.de/gsbiz/de0986e9-907e-4520-9c85-bdd4eb71dc2a
1776,Lorek Uwe,info@lorek-bau.de,(03629) 37 48,https://www.gelbeseiten.de/gsbiz/2455027f-8559-4094-a5fe-b8a3bc40c4c6
1777,MH Mix & Hornberger Bau GmbH,info@mh-bau.eu,(08641) 23 21,https://www.gelbeseiten.de/gsbiz/51473a8e-216b-4f1d-9595-f604897e93c4
1778,Planungsgruppe Winkler-Ackermann,info@planungsgruppe-winkler.de,(08671) 80 01,https://www.gelbeseiten.de/gsbiz/6eaa84a2-1b61-4dc9-b5ff-17ec617b4449
1779,Projektbau van der Vliet & Kunz GmbH,info@projektbau-freiburg.de,(07665) 9 34 58-0,https://www.gelbeseiten.de/gsbiz/b158cc58-c076-439d-ab8c-ea1f18c5a129
1780,Scheck GmbH & Co KG.,INFO@SCHECK-BAU-PRIEN.DE,(08051) 60 96 90,https://www.gelbeseiten.de/gsbiz/54ef94dc-718f-48b6-a673-7c5df8b20258
1781,Schiebel Bauunternehmung GmbH,info@schiebel-bau.de,(08458) 32 42-0,https://www.gelbeseiten.de/gsbiz/b5110d89-01a5-4de4-b70d-9ac0567666ef
1782,Schwaigerbau,info@schwaiger-bau.de,(08061) 4 95 10-0,https://www.gelbeseiten.de/gsbiz/75d295cd-f2e6-479f-a2e9-2e454bc5cd2d
1783,Straßenbauamt,poststelle@stbats.bayern.de,(0861) 57-2 45,https://www.gelbeseiten.de/gsbiz/8e1661c5-cf1b-4761-88b8-64e38765ffad
1784,Straßenmeisterei Traunstein,poststelle@stbats.bayern.de,(0861) 9 86 24-0,https://www.gelbeseiten.de/gsbiz/77be289e-e59b-435b-8940-c7af94a02ab9
1785,Winzinger Vera,architektur@verawinzinger.de,(0171) 3 51 69 79,https://www.gelbeseiten.de/gsbiz/e40025dd-bea8-412e-be3e-255b3584f53b
1786,Binder Alfons GmbH & Co. Bauunternehmungs KG,info@binder-bauunternehmung.de,none,https://www.gelbeseiten.de/gsbiz/d4ccd838-ec52-4fe2-beea-90b0ca94ac4a
1787,M architekten ingenieure UG,post@architekt-mertens.com,(0345) 2 39 76 55,https://www.gelbeseiten.de/gsbiz/5f425c02-11cc-4597-acac-e782de2b48f5
1788,Kirchner Bau GmbH,info@bauunternehmen-kirchner.de,(036332) 2 05 24,https://www.gelbeseiten.de/gsbiz/5c916558-642c-46c4-bb00-77da4e88f9b6
1789,Kraft Fugenabdichtung,marcokraft@arcor.de,(08151) 5 50 75 90,https://www.gelbeseiten.de/gsbiz/51354196-e43e-45da-aaf8-41bd31d5a02e
1790,Gerhard Hoffmann Hoch- u. Tiefbau GmbH,info@bau-hoffmann.de,(06205) 9 52 70,https://www.gelbeseiten.de/gsbiz/800a183b-2e97-4113-848a-2143a29817c3
1791,Baumann K. Baugesellschaft mbH,info@bauen-mit-baumann.de,(08031) 9 09 88-80,https://www.gelbeseiten.de/gsbiz/b35c3c76-8628-4af6-bc4e-9af4e4ddefce
1792,Holzner Peter GmbH & Co. KG,buero@holzner-bau.de,(08031) 21 19-0,https://www.gelbeseiten.de/gsbiz/57f210bb-d0bf-4e4e-9600-bfc1f0a850e7
1793,Niedermeier Siegfried,info@n-bau.de,(08193) 54 26,https://www.gelbeseiten.de/gsbiz/e224c392-1d67-4ca0-98da-963a3c6b52d0
1794,Bals Bau GmbH,info@bals-bau.de,(08141) 10 37 17,https://www.gelbeseiten.de/gsbiz/0fed086f-daaf-433e-943b-7d35920672fd
1795,Heberger Bau  AG,hebau.mainz@heberger.de,0 61 31-9 62 60,https://www.gelbeseiten.de/gsbiz/94ac7e15-412e-46e1-9da3-0a00ef937a17
1796,Mayer Rudolf GmbH,info@rudolf-mayer-griesstaett.de,(08039) 4 03 55-0,https://www.gelbeseiten.de/gsbiz/d2f0bbd6-f373-45fc-bcc9-2a7a598cff3c
1797,"Obermair Hans, Hoch- und Tiefbau GmbH",info@hans-obermair.de,(08033) 18 38,https://www.gelbeseiten.de/gsbiz/639900eb-8e0f-4379-aa00-3293bee63f36
1798,Bauunternehmen Wolfgang Dölle,mail@doellebau.de,(03606) 61 40 60,https://www.gelbeseiten.de/gsbiz/58e10d94-a8dd-41e4-8a46-e16409a9479c
1799,G B,m.grosse@gbdirekt.de,(05128) 3 33 59 98,https://www.gelbeseiten.de/gsbiz/b3edd3b4-5fc7-466c-89c0-6c0e02486b33
